site,page,s_index,s_class,property,src_uses,carried
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,3,py-32 max-w-7xl mx-auto px-6 md:px-12,gap,2,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,3,py-32 max-w-7xl mx-auto px-6 md:px-12,transform,4,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,3,py-32 max-w-7xl mx-auto px-6 md:px-12,position-absolute,6,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,3,py-32 max-w-7xl mx-auto px-6 md:px-12,display-flex,4,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,3,py-32 max-w-7xl mx-auto px-6 md:px-12,display-grid,1,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,4,py-32 bg-spirit-ink/20 border-t border-white/5,background-color,4,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,4,py-32 bg-spirit-ink/20 border-t border-white/5,border,5,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,4,py-32 bg-spirit-ink/20 border-t border-white/5,border-radius,1,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,4,py-32 bg-spirit-ink/20 border-t border-white/5,max-width,1,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,4,py-32 bg-spirit-ink/20 border-t border-white/5,padding,9,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,4,py-32 bg-spirit-ink/20 border-t border-white/5,margin,7,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,4,py-32 bg-spirit-ink/20 border-t border-white/5,gap,1,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,4,py-32 bg-spirit-ink/20 border-t border-white/5,transform,2,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,4,py-32 bg-spirit-ink/20 border-t border-white/5,position-absolute,1,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,4,py-32 bg-spirit-ink/20 border-t border-white/5,display-flex,4,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,4,py-32 bg-spirit-ink/20 border-t border-white/5,display-grid,1,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,5,py-32 px-6 md:px-12 max-w-4xl mx-auto text-center relative overflow-hidden,background-image,1,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,5,py-32 px-6 md:px-12 max-w-4xl mx-auto text-center relative overflow-hidden,background-color,2,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,5,py-32 px-6 md:px-12 max-w-4xl mx-auto text-center relative overflow-hidden,border,1,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,5,py-32 px-6 md:px-12 max-w-4xl mx-auto text-center relative overflow-hidden,max-width,3,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,5,py-32 px-6 md:px-12 max-w-4xl mx-auto text-center relative overflow-hidden,padding,3,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,5,py-32 px-6 md:px-12 max-w-4xl mx-auto text-center relative overflow-hidden,margin,4,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,5,py-32 px-6 md:px-12 max-w-4xl mx-auto text-center relative overflow-hidden,gap,1,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,5,py-32 px-6 md:px-12 max-w-4xl mx-auto text-center relative overflow-hidden,transform,1,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,5,py-32 px-6 md:px-12 max-w-4xl mx-auto text-center relative overflow-hidden,position-absolute,1,yes
https://openhero.art/api/preview?category=enterprice&slug=tale-of-the-gale,home,5,py-32 px-6 md:px-12 max-w-4xl mx-auto text-center relative overflow-hidden,display-flex,1,yes
