site,page,s_index,s_class,property,src_uses,carried
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,4,py-32 bg-cyber-card/30 border-t border-cyber-border,margin,8,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,4,py-32 bg-cyber-card/30 border-t border-cyber-border,gap,1,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,4,py-32 bg-cyber-card/30 border-t border-cyber-border,transform,1,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,4,py-32 bg-cyber-card/30 border-t border-cyber-border,position-absolute,1,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,4,py-32 bg-cyber-card/30 border-t border-cyber-border,display-flex,5,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,4,py-32 bg-cyber-card/30 border-t border-cyber-border,display-grid,1,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,background-color,3,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,border,1,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,border-radius,1,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,max-width,3,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,padding,3,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,margin,4,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,gap,1,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,transform,1,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,position-absolute,1,yes
https://openhero.art/api/preview?category=tech&slug=micro-workspace-protocol,home,5,py-32 px-6 max-w-4xl mx-auto text-center relative overflow-hidden,display-flex,1,yes
